Country,ISO,Sex,Year,Age,htn,diag,treat,control,Proportion of untreated stage 2 hypertension among all hypertension
Marshall Islands,MHL,Women,2001,Age standardised (30-79 years),0.285119791,0.459866438,0.398625755,0.1619107,0.185441522
Marshall Islands,MHL,Women,2002,Age standardised (30-79 years),0.286682965,0.466225402,0.400523537,0.167421332,0.186355278
Marshall Islands,MHL,Women,2003,Age standardised (30-79 years),0.288645711,0.472023582,0.40206138,0.172387929,0.187721062
Marshall Islands,MHL,Women,2004,Age standardised (30-79 years),0.290987708,0.477318716,0.403198872,0.17673022,0.189494453
Marshall Islands,MHL,Women,2005,Age standardised (30-79 years),0.293739333,0.482143585,0.403794155,0.18025439,0.191660167
Marshall Islands,MHL,Women,2006,Age standardised (30-79 years),0.29680383,0.486527845,0.403747529,0.182927869,0.194197154
Marshall Islands,MHL,Women,2007,Age standardised (30-79 years),0.300191092,0.490384788,0.402856514,0.184544008,0.197044036
Marshall Islands,MHL,Women,2008,Age standardised (30-79 years),0.303716373,0.493634183,0.401160525,0.185083081,0.200165841
Marshall Islands,MHL,Women,2009,Age standardised (30-79 years),0.307282895,0.496325713,0.398558566,0.184763403,0.203559857
Marshall Islands,MHL,Women,2010,Age standardised (30-79 years),0.310713194,0.498511458,0.395242667,0.183943457,0.207109911
Marshall Islands,MHL,Women,2011,Age standardised (30-79 years),0.313880728,0.499897036,0.391158543,0.182733423,0.210809638
Marshall Islands,MHL,Women,2012,Age standardised (30-79 years),0.316687924,0.5005179,0.386352993,0.181273875,0.214717036
Marshall Islands,MHL,Women,2013,Age standardised (30-79 years),0.31902005,0.500608233,0.380807588,0.1796658,0.218754881
Marshall Islands,MHL,Women,2014,Age standardised (30-79 years),0.321081816,0.500179398,0.374646271,0.178055723,0.222991068
Marshall Islands,MHL,Women,2015,Age standardised (30-79 years),0.322897489,0.499033322,0.367913369,0.176259673,0.227336042
Marshall Islands,MHL,Women,2016,Age standardised (30-79 years),0.324531898,0.497452471,0.36106249,0.174472067,0.231749893
Marshall Islands,MHL,Women,2017,Age standardised (30-79 years),0.326082934,0.495263218,0.353651786,0.172371161,0.236416609
Marshall Islands,MHL,Women,2018,Age standardised (30-79 years),0.327582626,0.492964709,0.346508083,0.170802875,0.24120105
Marshall Islands,MHL,Women,2019,Age standardised (30-79 years),0.329179243,0.490658914,0.339585312,0.169701855,0.246110696
Mauritania,MRT,Women,1990,Age standardised (30-79 years),0.371755586,0.287559765,0.110946918,0.025968234,0.4267669
Mauritania,MRT,Women,1991,Age standardised (30-79 years),0.372441606,0.286324776,0.113014307,0.025634218,0.424212696
Mauritania,MRT,Women,1992,Age standardised (30-79 years),0.373264716,0.285227602,0.115391906,0.025530357,0.421588222
Mauritania,MRT,Women,1993,Age standardised (30-79 years),0.374211033,0.284408146,0.118098521,0.025670314,0.418926842
Mauritania,MRT,Women,1994,Age standardised (30-79 years),0.375263417,0.283841582,0.121127288,0.026088192,0.416138379
Mauritania,MRT,Women,1995,Age standardised (30-79 years),0.376454023,0.283498965,0.124594906,0.026787511,0.413208168
Mauritania,MRT,Women,1996,Age standardised (30-79 years),0.377721659,0.283476704,0.128408224,0.02772002,0.410208688
Mauritania,MRT,Women,1997,Age standardised (30-79 years),0.379175295,0.28382808,0.132598704,0.028875824,0.406990602
Mauritania,MRT,Women,1998,Age standardised (30-79 years),0.380871824,0.284433014,0.137194243,0.030242794,0.40364545
Mauritania,MRT,Women,1999,Age standardised (30-79 years),0.382875894,0.285407935,0.142136962,0.031808595,0.400182022
Mauritania,MRT,Women,2000,Age standardised (30-79 years),0.385129939,0.286818848,0.147506581,0.03358695,0.396453598
Mauritania,MRT,Women,2001,Age standardised (30-79 years),0.387563805,0.28896861,0.15338686,0.035626522,0.392522573
Mauritania,MRT,Women,2002,Age standardised (30-79 years),0.3902248,0.291860185,0.159870933,0.037985463,0.388261222
Mauritania,MRT,Women,2003,Age standardised (30-79 years),0.392955139,0.295677159,0.166923401,0.040710756,0.383691137
Mauritania,MRT,Women,2004,Age standardised (30-79 years),0.395514308,0.300403568,0.174440182,0.043807121,0.378859763
Mauritania,MRT,Women,2005,Age standardised (30-79 years),0.397931756,0.306085999,0.182366137,0.047261083,0.37371119
Mauritania,MRT,Women,2006,Age standardised (30-79 years),0.400106136,0.313014989,0.190583064,0.051094562,0.368244395
Mauritania,MRT,Women,2007,Age standardised (30-79 years),0.401893954,0.321377893,0.198961149,0.055267339,0.362435624
Mauritania,MRT,Women,2008,Age standardised (30-79 years),0.403172376,0.33138902,0.207509036,0.059752597,0.356284206
Mauritania,MRT,Women,2009,Age standardised (30-79 years),0.4038219,0.343005807,0.216277543,0.064652121,0.349758636
Mauritania,MRT,Women,2010,Age standardised (30-79 years),0.403856254,0.356130186,0.225180203,0.070002001,0.342934881
Mauritania,MRT,Women,2011,Age standardised (30-79 years),0.403518987,0.370404375,0.234178007,0.075713119,0.335932965
Mauritania,MRT,Women,2012,Age standardised (30-79 years),0.402881897,0.385592448,0.243172464,0.081823181,0.328931008
Mauritania,MRT,Women,2013,Age standardised (30-79 years),0.402103818,0.401639902,0.251924613,0.088137122,0.322079383
Mauritania,MRT,Women,2014,Age standardised (30-79 years),0.401373998,0.418397473,0.260517552,0.094546962,0.31536207
Mauritania,MRT,Women,2015,Age standardised (30-79 years),0.400652639,0.435680873,0.268978252,0.101076625,0.308780297
Mauritania,MRT,Women,2016,Age standardised (30-79 years),0.399861572,0.453749671,0.277715746,0.108005778,0.302097299
Mauritania,MRT,Women,2017,Age standardised (30-79 years),0.399010483,0.471975143,0.286370758,0.115081346,0.295624198
Mauritania,MRT,Women,2018,Age standardised (30-79 years),0.398180301,0.490300705,0.29540354,0.122890865,0.289328479
Mauritania,MRT,Women,2019,Age standardised (30-79 years),0.397437043,0.508633371,0.304609596,0.131279445,0.283225301
Mauritius,MUS,Women,1990,Age standardised (30-79 years),0.299705905,0.463529085,0.350222701,0.080347166,0.195172776
Mauritius,MUS,Women,1991,Age standardised (30-79 years),0.302874119,0.470899323,0.357621246,0.080839429,0.194860198
Mauritius,MUS,Women,1992,Age standardised (30-79 years),0.306166195,0.478337793,0.365267647,0.081624707,0.194635709
Mauritius,MUS,Women,1993,Age standardised (30-79 years),0.309617667,0.485709578,0.373153603,0.082712776,0.194495779
Mauritius,MUS,Women,1994,Age standardised (30-79 years),0.313176015,0.492953677,0.381361383,0.084237946,0.194287098
Mauritius,MUS,Women,1995,Age standardised (30-79 years),0.316799067,0.500133088,0.389777567,0.086247432,0.193944648
Mauritius,MUS,Women,1996,Age standardised (30-79 years),0.320453162,0.507129013,0.398303391,0.088668006,0.193439042
Mauritius,MUS,Women,1997,Age standardised (30-79 years),0.324173828,0.513884559,0.407082435,0.09146943,0.192694342
Mauritius,MUS,Women,1998,Age standardised (30-79 years),0.328076294,0.520298855,0.416036041,0.094624019,0.191726109
Mauritius,MUS,Women,1999,Age standardised (30-79 years),0.332177204,0.526420548,0.425166606,0.098112262,0.190514253
Mauritius,MUS,Women,2000,Age standardised (30-79 years),0.336389555,0.532359371,0.434594028,0.10204419,0.189007432
Mauritius,MUS,Women,2001,Age standardised (30-79 years),0.340647835,0.538343982,0.444504126,0.106620379,0.187146624
Mauritius,MUS,Women,2002,Age standardised (30-79 years),0.344888986,0.544508857,0.455017866,0.111974191,0.184866016
Mauritius,MUS,Women,2003,Age standardised (30-79 years),0.349007689,0.550913429,0.466080842,0.118165972,0.182107243
Mauritius,MUS,Women,2004,Age standardised (30-79 years),0.352740388,0.557608156,0.477512435,0.125349484,0.178898294
Mauritius,MUS,Women,2005,Age standardised (30-79 years),0.35601086,0.564649594,0.489220084,0.133510899,0.175218322
Mauritius,MUS,Women,2006,Age standardised (30-79 years),0.358647404,0.5721373,0.501106172,0.142732847,0.171100364
Mauritius,MUS,Women,2007,Age standardised (30-79 years),0.360408614,0.580358045,0.513038054,0.153140429,0.166479824
Mauritius,MUS,Women,2008,Age standardised (30-79 years),0.361175756,0.589472393,0.5251586,0.16480225,0.161351369
Mauritius,MUS,Women,2009,Age standardised (30-79 years),0.360778183,0.599577654,0.537500121,0.177998004,0.155694304
Mauritius,MUS,Women,2010,Age standardised (30-79 years),0.359076805,0.610626614,0.550265177,0.192963618,0.14958528
Mauritius,MUS,Women,2011,Age standardised (30-79 years),0.356418872,0.62239743,0.563213757,0.2097086,0.143195949
Mauritius,MUS,Women,2012,Age standardised (30-79 years),0.352941019,0.634650389,0.576411988,0.22831546,0.136629081
Mauritius,MUS,Women,2013,Age standardised (30-79 years),0.348839113,0.647394324,0.589487279,0.248564305,0.130044051
Mauritius,MUS,Women,2014,Age standardised (30-79 years),0.34434059,0.6603519,0.602329402,0.270072629,0.123554995
Mauritius,MUS,Women,2015,Age standardised (30-79 years),0.339574904,0.673254501,0.614832918,0.292438968,0.117267808
Mauritius,MUS,Women,2016,Age standardised (30-79 years),0.334581804,0.686033198,0.627287713,0.315455343,0.111172591
Mauritius,MUS,Women,2017,Age standardised (30-79 years),0.329498122,0.698423192,0.63908053,0.338605535,0.105434543
Mauritius,MUS,Women,2018,Age standardised (30-79 years),0.324437439,0.710405788,0.650590843,0.362711053,0.10004962
Mauritius,MUS,Women,2019,Age standardised (30-79 years),0.319508492,0.721859291,0.66168287,0.387255445,0.09501893
Mexico,MEX,Women,1990,Age standardised (30-79 years),0.297878289,0.507748923,0.303373208,0.106026242,0.234480949
Mexico,MEX,Women,1991,Age standardised (30-79 years),0.301707982,0.503923957,0.309138154,0.106193925,0.228326802
Mexico,MEX,Women,1992,Age standardised (30-79 years),0.305669377,0.499966164,0.315208777,0.106701797,0.222317336
Mexico,MEX,Women,1993,Age standardised (30-79 years),0.309564868,0.496228361,0.321634274,0.107698789,0.216437351
Mexico,MEX,Women,1994,Age standardised (30-79 years),0.313368537,0.492764218,0.328454071,0.109336504,0.210589563
Mexico,MEX,Women,1995,Age standardised (30-79 years),0.317106185,0.489591727,0.335562485,0.111548852,0.204934518
Mexico,MEX,Women,1996,Age standardised (30-79 years),0.320793121,0.486797304,0.342926911,0.114236351,0.199469789
Mexico,MEX,Women,1997,Age standardised (30-79 years),0.32433648,0.484506852,0.350672146,0.117469867,0.19421337
Mexico,MEX,Women,1998,Age standardised (30-79 years),0.327630501,0.482963785,0.358778073,0.121176642,0.189228523
Mexico,MEX,Women,1999,Age standardised (30-79 years),0.330650493,0.482206118,0.367331473,0.125537219,0.184591536
Mexico,MEX,Women,2000,Age standardised (30-79 years),0.333296638,0.482625894,0.376634432,0.130817097,0.180256244
Mexico,MEX,Women,2001,Age standardised (30-79 years),0.335337192,0.484709076,0.386999057,0.137448335,0.17620008
Mexico,MEX,Women,2002,Age standardised (30-79 years),0.336898602,0.48865887,0.398615997,0.145522678,0.172198512
Mexico,MEX,Women,2003,Age standardised (30-79 years),0.338009279,0.49460171,0.411764204,0.155184912,0.16802442
Mexico,MEX,Women,2004,Age standardised (30-79 years),0.338856696,0.50219507,0.42589539,0.166021986,0.163700201
Mexico,MEX,Women,2005,Age standardised (30-79 years),0.339689647,0.511209424,0.440574329,0.177484769,0.159269881
Mexico,MEX,Women,2006,Age standardised (30-79 years),0.34070211,0.521350863,0.455331291,0.189051431,0.154762663
Mexico,MEX,Women,2007,Age standardised (30-79 years),0.341695101,0.532613384,0.470039034,0.200744922,0.1502955
Mexico,MEX,Women,2008,Age standardised (30-79 years),0.342464256,0.544748136,0.484494624,0.212574885,0.14577208
Mexico,MEX,Women,2009,Age standardised (30-79 years),0.34276013,0.557323972,0.49843655,0.224412003,0.141318019
Mexico,MEX,Women,2010,Age standardised (30-79 years),0.342333747,0.570221468,0.511958159,0.236498625,0.136981085
Mexico,MEX,Women,2011,Age standardised (30-79 years),0.341042024,0.58320469,0.524939944,0.248867095,0.132713502
Mexico,MEX,Women,2012,Age standardised (30-79 years),0.338813064,0.596300127,0.537202336,0.261448901,0.128594397
Mexico,MEX,Women,2013,Age standardised (30-79 years),0.335844996,0.609158612,0.548365374,0.273850164,0.124812275
Mexico,MEX,Women,2014,Age standardised (30-79 years),0.33239811,0.621821328,0.558412552,0.285668568,0.121362627
Mexico,MEX,Women,2015,Age standardised (30-79 years),0.328659543,0.633788197,0.567370391,0.296615515,0.118218004
Mexico,MEX,Women,2016,Age standardised (30-79 years),0.324845256,0.645129817,0.5756348,0.306926354,0.115401557
Mexico,MEX,Women,2017,Age standardised (30-79 years),0.321123081,0.655716825,0.582787134,0.316314326,0.112922809
Mexico,MEX,Women,2018,Age standardised (30-79 years),0.317485731,0.665754276,0.589895915,0.326271146,0.110661572
Mexico,MEX,Women,2019,Age standardised (30-79 years),0.313899811,0.675384493,0.596804404,0.336557421,0.108571247
Micronesia (Federated States of),FSM,Women,1990,Age standardised (30-79 years),0.290737169,0.39157767,0.258113256,0.07094354,0.22723436
Micronesia (Federated States of),FSM,Women,1991,Age standardised (30-79 years),0.287390022,0.393968669,0.257604665,0.071042439,0.226235395
Micronesia (Federated States of),FSM,Women,1992,Age standardised (30-79 years),0.284175696,0.396417568,0.257421954,0.071549722,0.225295952
Micronesia (Federated States of),FSM,Women,1993,Age standardised (30-79 years),0.281219932,0.398963483,0.257570872,0.072493475,0.224491735
Micronesia (Federated States of),FSM,Women,1994,Age standardised (30-79 years),0.278504649,0.401538259,0.258037119,0.074012775,0.223780832
Micronesia (Federated States of),FSM,Women,1995,Age standardised (30-79 years),0.27608685,0.404238289,0.258834365,0.076053832,0.223197497
Micronesia (Federated States of),FSM,Women,1996,Age standardised (30-79 years),0.274142653,0.406959997,0.25987579,0.078499542,0.222743034
Micronesia (Federated States of),FSM,Women,1997,Age standardised (30-79 years),0.272597934,0.409750535,0.261201399,0.081264224,0.222380768
Micronesia (Federated States of),FSM,Women,1998,Age standardised (30-79 years),0.271624403,0.412706426,0.262831058,0.084259566,0.222224255
Micronesia (Federated States of),FSM,Women,1999,Age standardised (30-79 years),0.27121615,0.415959018,0.26475832,0.087379227,0.222328899
Micronesia (Federated States of),FSM,Women,2000,Age standardised (30-79 years),0.271382308,0.419678651,0.267137739,0.090674485,0.222652249
Micronesia (Federated States of),FSM,Women,2001,Age standardised (30-79 years),0.272144511,0.424106146,0.269933843,0.094182638,0.223210393
Micronesia (Federated States of),FSM,Women,2002,Age standardised (30-79 years),0.27345914,0.429167,0.273100416,0.09780305,0.224018724
Micronesia (Federated States of),FSM,Women,2003,Age standardised (30-79 years),0.275370939,0.434931889,0.2765762,0.101476533,0.225006786
Micronesia (Federated States of),FSM,Women,2004,Age standardised (30-79 years),0.277820331,0.441395048,0.280268696,0.105082727,0.226221794
Micronesia (Federated States of),FSM,Women,2005,Age standardised (30-79 years),0.28088188,0.448579171,0.28407396,0.108545797,0.22768674
Micronesia (Federated States of),FSM,Women,2006,Age standardised (30-79 years),0.284543984,0.45634212,0.28783948,0.111745052,0.229344249
Micronesia (Federated States of),FSM,Women,2007,Age standardised (30-79 years),0.288758281,0.464481465,0.291292564,0.114611015,0.23105334
Micronesia (Federated States of),FSM,Women,2008,Age standardised (30-79 years),0.293357048,0.4729509,0.29454077,0.117071601,0.232796648
Micronesia (Federated States of),FSM,Women,2009,Age standardised (30-79 years),0.29813399,0.481604711,0.297450519,0.119302127,0.234471577
Micronesia (Federated States of),FSM,Women,2010,Age standardised (30-79 years),0.302881401,0.490580176,0.30017271,0.121599497,0.235907042
Micronesia (Federated States of),FSM,Women,2011,Age standardised (30-79 years),0.307475178,0.499469802,0.302711652,0.124034575,0.237170232
Micronesia (Federated States of),FSM,Women,2012,Age standardised (30-79 years),0.311825592,0.508148042,0.304979943,0.126633814,0.238385574
Micronesia (Federated States of),FSM,Women,2013,Age standardised (30-79 years),0.315902328,0.516707024,0.306894964,0.129505911,0.239522051
Micronesia (Federated States of),FSM,Women,2014,Age standardised (30-79 years),0.319835106,0.525127919,0.30855437,0.132658846,0.240662438
Micronesia (Federated States of),FSM,Women,2015,Age standardised (30-79 years),0.323720519,0.533141349,0.30993988,0.136011934,0.241818658
Micronesia (Federated States of),FSM,Women,2016,Age standardised (30-79 years),0.327575781,0.540900823,0.311446833,0.139591392,0.242945714
Micronesia (Federated States of),FSM,Women,2017,Age standardised (30-79 years),0.331506711,0.547959405,0.312515693,0.143076853,0.244267509
Micronesia (Federated States of),FSM,Women,2018,Age standardised (30-79 years),0.335426498,0.554814803,0.31380563,0.147228494,0.245719787
Micronesia (Federated States of),FSM,Women,2019,Age standardised (30-79 years),0.33943719,0.561509344,0.315182063,0.151910455,0.247316427
Moldova,MDA,Women,1990,Age standardised (30-79 years),0.527401195,0.43518333,0.209418842,0.020627639,0.368909493
Moldova,MDA,Women,1991,Age standardised (30-79 years),0.523651508,0.446661568,0.219505798,0.021708959,0.358867008
Moldova,MDA,Women,1992,Age standardised (30-79 years),0.519904444,0.458312821,0.230195346,0.023090056,0.348921592
Moldova,MDA,Women,1993,Age standardised (30-79 years),0.516152513,0.470193494,0.241628356,0.024828527,0.339077854
Moldova,MDA,Women,1994,Age standardised (30-79 years),0.51241369,0.482252017,0.253711703,0.026961904,0.329415332
Moldova,MDA,Women,1995,Age standardised (30-79 years),0.508700328,0.494322341,0.266400695,0.029542658,0.319819016
Moldova,MDA,Women,1996,Age standardised (30-79 years),0.505151291,0.505641593,0.279235256,0.032371512,0.31037204
Moldova,MDA,Women,1997,Age standardised (30-79 years),0.501823896,0.516209501,0.292123751,0.03542252,0.301070361
Moldova,MDA,Women,1998,Age standardised (30-79 years),0.498789857,0.525913529,0.304845456,0.038595817,0.292071814
Moldova,MDA,Women,1999,Age standardised (30-79 years),0.496231799,0.534832789,0.317310988,0.041787748,0.283468324
Moldova,MDA,Women,2000,Age standardised (30-79 years),0.494089134,0.543028023,0.329542386,0.045046463,0.275220072
Moldova,MDA,Women,2001,Age standardised (30-79 years),0.492283656,0.550796599,0.341586542,0.048408331,0.267363233
Moldova,MDA,Women,2002,Age standardised (30-79 years),0.490850289,0.558092202,0.353340236,0.051782122,0.259930591
Moldova,MDA,Women,2003,Age standardised (30-79 years),0.489761636,0.56501278,0.364735775,0.055187616,0.252921695
Moldova,MDA,Women,2004,Age standardised (30-79 years),0.488871243,0.571661703,0.375498699,0.058529214,0.246417585
Moldova,MDA,Women,2005,Age standardised (30-79 years),0.488098303,0.577736253,0.385486956,0.06170043,0.240436641
Moldova,MDA,Women,2006,Age standardised (30-79 years),0.487418495,0.583229118,0.394257676,0.064638318,0.235197461
Moldova,MDA,Women,2007,Age standardised (30-79 years),0.486732788,0.588434386,0.4017158,0.067233052,0.230625088
Moldova,MDA,Women,2008,Age standardised (30-79 years),0.485940461,0.593421748,0.407741319,0.069472997,0.226854667
Moldova,MDA,Women,2009,Age standardised (30-79 years),0.485098188,0.598423689,0.412395721,0.07141719,0.223804139
Moldova,MDA,Women,2010,Age standardised (30-79 years),0.484136404,0.603593938,0.415966871,0.073220518,0.221408421
Moldova,MDA,Women,2011,Age standardised (30-79 years),0.48295028,0.608763738,0.418628403,0.074931239,0.219589254
Moldova,MDA,Women,2012,Age standardised (30-79 years),0.481581368,0.613926807,0.420333459,0.07664932,0.218305791
Moldova,MDA,Women,2013,Age standardised (30-79 years),0.48003196,0.619008958,0.421116903,0.078394724,0.217507698
Moldova,MDA,Women,2014,Age standardised (30-79 years),0.478266972,0.623922413,0.421179853,0.080154377,0.217062276
Moldova,MDA,Women,2015,Age standardised (30-79 years),0.47634478,0.62861254,0.420702631,0.081941636,0.216864669
Moldova,MDA,Women,2016,Age standardised (30-79 years),0.474372712,0.63324599,0.420078372,0.083865829,0.216853618
Moldova,MDA,Women,2017,Age standardised (30-79 years),0.472517583,0.63737352,0.418857349,0.08583613,0.217091072
Moldova,MDA,Women,2018,Age standardised (30-79 years),0.470606765,0.641281695,0.417669307,0.088337686,0.217529284
Moldova,MDA,Women,2019,Age standardised (30-79 years),0.468614717,0.644960209,0.416424162,0.091297251,0.218161214
Mongolia,MNG,Women,1990,Age standardised (30-79 years),0.398322611,0.582434811,0.414320227,0.096210957,0.222705918
Mongolia,MNG,Women,1991,Age standardised (30-79 years),0.400425308,0.592059541,0.425729875,0.098892271,0.215708453
Mongolia,MNG,Women,1992,Age standardised (30-79 years),0.402665901,0.601501178,0.437486155,0.102207139,0.208959205
Mongolia,MNG,Women,1993,Age standardised (30-79 years),0.404926926,0.610880721,0.449470513,0.106228709,0.202344645
Mongolia,MNG,Women,1994,Age standardised (30-79 years),0.40725836,0.620156915,0.461847772,0.111063849,0.195884942
Mongolia,MNG,Women,1995,Age standardised (30-79 years),0.409637498,0.629362559,0.474500554,0.116757753,0.189668421
Mongolia,MNG,Women,1996,Age standardised (30-79 years),0.412172681,0.638414964,0.487345169,0.123235279,0.183566239
Mongolia,MNG,Women,1997,Age standardised (30-79 years),0.414829429,0.64749784,0.50035996,0.130429309,0.177627376
Mongolia,MNG,Women,1998,Age standardised (30-79 years),0.417750631,0.656451119,0.513260509,0.138220265,0.171861125
Mongolia,MNG,Women,1999,Age standardised (30-79 years),0.420919082,0.66532024,0.526099068,0.146526861,0.166328074
Mongolia,MNG,Women,2000,Age standardised (30-79 years),0.42427823,0.674362743,0.538857873,0.155492816,0.161037213
Mongolia,MNG,Women,2001,Age standardised (30-79 years),0.427675211,0.683508012,0.551683974,0.165153934,0.15598473
Mongolia,MNG,Women,2002,Age standardised (30-79 years),0.430992495,0.692739073,0.564465937,0.175454315,0.151177543
Mongolia,MNG,Women,2003,Age standardised (30-79 years),0.434084883,0.701827004,0.577095515,0.186279946,0.146608951
Mongolia,MNG,Women,2004,Age standardised (30-79 years),0.436738024,0.710858774,0.589143886,0.197399887,0.142336794
Mongolia,MNG,Women,2005,Age standardised (30-79 years),0.438845538,0.719464352,0.600184332,0.208417404,0.138449073
Mongolia,MNG,Women,2006,Age standardised (30-79 years),0.440240681,0.727537694,0.609658059,0.218795252,0.135047358
Mongolia,MNG,Women,2007,Age standardised (30-79 years),0.441043508,0.734973408,0.617491888,0.2282212,0.132126548
Mongolia,MNG,Women,2008,Age standardised (30-79 years),0.441313861,0.741669582,0.623751145,0.236690313,0.129590628
Mongolia,MNG,Women,2009,Age standardised (30-79 years),0.441099532,0.747620401,0.628531501,0.24436002,0.127272302
Mongolia,MNG,Women,2010,Age standardised (30-79 years),0.44030047,0.75288019,0.63224393,0.251792977,0.125067069
Mongolia,MNG,Women,2011,Age standardised (30-79 years),0.438900488,0.757186505,0.634862944,0.259013893,0.122922486
Mongolia,MNG,Women,2012,Age standardised (30-79 years),0.436783728,0.760630721,0.636565519,0.266185324,0.120812347
Mongolia,MNG,Women,2013,Age standardised (30-79 years),0.433997773,0.763300153,0.637349231,0.273337316,0.118683653
Mongolia,MNG,Women,2014,Age standardised (30-79 years),0.430612672,0.765280629,0.637623869,0.280801188,0.116385789
Mongolia,MNG,Women,2015,Age standardised (30-79 years),0.42662424,0.766709477,0.637710497,0.288692265,0.113812402
Mongolia,MNG,Women,2016,Age standardised (30-79 years),0.421966496,0.767805487,0.638092902,0.29720973,0.110925666
Mongolia,MNG,Women,2017,Age standardised (30-79 years),0.41703644,0.768080085,0.63775816,0.305385659,0.107949362
Mongolia,MNG,Women,2018,Age standardised (30-79 years),0.411915354,0.768285688,0.638038872,0.315903302,0.104928511
Mongolia,MNG,Women,2019,Age standardised (30-79 years),0.406762716,0.768405989,0.638361877,0.327247189,0.101967363
Montenegro,MNE,Women,1990,Age standardised (30-79 years),0.462808738,0.515910536,0.32342759,0.05610704,0.269057435
Montenegro,MNE,Women,1991,Age standardised (30-79 years),0.457578074,0.52491434,0.334185325,0.058512231,0.25964969
Montenegro,MNE,Women,1992,Age standardised (30-79 years),0.452390854,0.533918476,0.345343685,0.061522659,0.250395359
Montenegro,MNE,Women,1993,Age standardised (30-79 years),0.447186646,0.543091039,0.357175187,0.065156609,0.241267553
Montenegro,MNE,Women,1994,Age standardised (30-79 years),0.442079425,0.5523155,0.369524763,0.069573254,0.232388503
Montenegro,MNE,Women,1995,Age standardised (30-79 years),0.437062355,0.561488398,0.382361395,0.07478911,0.223654618
Montenegro,MNE,Women,1996,Age standardised (30-79 years),0.432263542,0.570477139,0.395419499,0.08054172,0.215081497
Montenegro,MNE,Women,1997,Age standardised (30-79 years),0.427759585,0.579179344,0.408629388,0.086765981,0.206681504
Montenegro,MNE,Women,1998,Age standardised (30-79 years),0.423672506,0.587414351,0.421803773,0.093319218,0.198606127
Montenegro,MNE,Women,1999,Age standardised (30-79 years),0.420136485,0.59513874,0.434738661,0.100108446,0.190875325
Montenegro,MNE,Women,2000,Age standardised (30-79 years),0.417149463,0.602577548,0.44761417,0.107288564,0.183416416
Montenegro,MNE,Women,2001,Age standardised (30-79 years),0.414674798,0.609970251,0.460703335,0.115129632,0.176188441
Montenegro,MNE,Women,2002,Age standardised (30-79 years),0.412751396,0.617045756,0.473923441,0.123603867,0.169187857
Montenegro,MNE,Women,2003,Age standardised (30-79 years),0.411412903,0.623971456,0.487013336,0.132790946,0.162325429
Montenegro,MNE,Women,2004,Age standardised (30-79 years),0.410552549,0.630692639,0.499916078,0.142515316,0.155591707
Montenegro,MNE,Women,2005,Age standardised (30-79 years),0.410146037,0.636953437,0.51234538,0.152633949,0.148998416
Montenegro,MNE,Women,2006,Age standardised (30-79 years),0.410075968,0.642852238,0.523946284,0.162846907,0.142753551
Montenegro,MNE,Women,2007,Age standardised (30-79 years),0.410136807,0.648587292,0.534631153,0.172972266,0.136897504
Montenegro,MNE,Women,2008,Age standardised (30-79 years),0.410240363,0.654316544,0.544254288,0.182916785,0.13146137
Montenegro,MNE,Women,2009,Age standardised (30-79 years),0.410257066,0.660103447,0.552849955,0.192720508,0.126398958
Montenegro,MNE,Women,2010,Age standardised (30-79 years),0.410152184,0.666249887,0.560802058,0.202653469,0.121675756
Montenegro,MNE,Women,2011,Age standardised (30-79 years),0.40985914,0.672477629,0.568139605,0.212723191,0.117294048
Montenegro,MNE,Women,2012,Age standardised (30-79 years),0.409444745,0.67868275,0.574769324,0.222851762,0.113222026
Montenegro,MNE,Women,2013,Age standardised (30-79 years),0.409052841,0.684762998,0.58075317,0.23265547,0.109520453
Montenegro,MNE,Women,2014,Age standardised (30-79 years),0.408682159,0.69053757,0.585937504,0.242041197,0.106150998
Montenegro,MNE,Women,2015,Age standardised (30-79 years),0.408377714,0.696044763,0.590475746,0.251006572,0.103054872
Montenegro,MNE,Women,2016,Age standardised (30-79 years),0.408181744,0.701171737,0.594564834,0.259565858,0.10016674
Montenegro,MNE,Women,2017,Age standardised (30-79 years),0.408052393,0.705643427,0.597877813,0.267571822,0.097555378
Montenegro,MNE,Women,2018,Age standardised (30-79 years),0.407898201,0.709720904,0.601055653,0.276032881,0.095171486
Montenegro,MNE,Women,2019,Age standardised (30-79 years),0.407732447,0.713426811,0.603958907,0.28480375,0.093013557
Morocco,MAR,Women,1990,Age standardised (30-79 years),0.377475085,0.345613861,0.205773949,0.043683659,0.32360989
Morocco,MAR,Women,1991,Age standardised (30-79 years),0.378839812,0.347790207,0.208979356,0.042775193,0.31721597
Morocco,MAR,Women,1992,Age standardised (30-79 years),0.38029457,0.350129306,0.212511516,0.042216921,0.310898258
Morocco,MAR,Women,1993,Age standardised (30-79 years),0.381823008,0.352622695,0.21645322,0.042000421,0.304683336
Morocco,MAR,Women,1994,Age standardised (30-79 years),0.383341302,0.355348287,0.22076679,0.042196055,0.298489274
Morocco,MAR,Women,1995,Age standardised (30-79 years),0.38478926,0.358421202,0.225528921,0.042806691,0.292269989
Morocco,MAR,Women,1996,Age standardised (30-79 years),0.386151175,0.361888398,0.230779007,0.043771188,0.285949736
Morocco,MAR,Women,1997,Age standardised (30-79 years),0.387441531,0.365865606,0.236609902,0.045153316,0.27942289
